crno,afilCmpyNm,afilCmpyCrno
1101110061228,(주)켐텍,1101114385731
1101110061228,청진이삼프로젝트(주),1101114478932
1101110061228,포천파워(주),2844110050771
1101110061228,대림에너지(주),2844110075258
1101110065395,현대건설(주),1101110007909
1101110065395,기아자동차(주),1101110037998
1101110065395,현대자동차(주),1101110085450
1101110065395,현대모비스(주),1101110215536
1101110065395,현대카드(주),1101110377203
1101110065395,현대캐피탈(주),1101110995378
1101110065395,현대첨단소재(주),1101111929102
1101110065395,현대엔지니어링(주),1101112153015
1101110065395,현대글로비스(주),1101112177388
1101110065395,현대커머셜(주),1101113646697
1101110065395,현대종합특수강(주),1101114505595
1101110065395,현대제철(주),1201110001743
1101110065395,(주)지아이티,1311110028900
1101110065395,현대오트론(주),1341110134001
1101110065395,에이치엘그린파워(주),1352110027542
1101110065395,현대트랜시스(주),1614110008562
1101110065395,현대에코에너지(주),1614110040506
1101110065395,그린에어(주),1650110026005
1101110065395,현대로템(주),1942110036336
1101110070815,고려아연(주),1101110168404
1101110070815,(주)코리아써키트,1301110026749
1101110070815,켐코(주),1311110470424
1101110070815,영풍전자(주),1350110032106
1101110073314,(주)삼표시멘트,1101110738637
1101110073314,삼표피앤씨(주),1101111060930
1101110073314,(주)삼표산업,1101115237452
1101110073314,삼표레일웨이(주),1101115262110
1101110073314,(주)에스피네이처,1348110283705
1101110073314,삼표자원개발(주),1446110010001
1101110073314,삼표해운(주),1801111047299
1101110073314,(주)엔알씨,2843110011486
1101110076300,롯데쇼핑(주),1101110000086
1101110076300,롯데건설(주),1101110014764
1101110076300,(주)롯데푸드,1101110033722
1101110076300,호텔롯데(주),1101110145410
1101110076300,롯데상사(주),1101110159099
1101110076300,롯데케미칼(주),1101110193196
1101110076300,롯데하이마트(주),1101110532633
1101110076300,롯데캐피탈(주),1101111217416
1101110076300,롯데렌탈(주),1101113326588
1101110076300,서울복합물류프로젝트금융투자(주),1101114660232
1101110076300,롯데정보통신(주),1101116557114
1101110076300,롯데컬처웍스(주),1101116768969
1101110076300,롯데위탁관리부동산투자회사(주),1101117061081
1101110076300,롯데오토리스(주),1341110213433
1101110076300,(주)백학음료,1349110029305
1101110076300,(주)충북소주,1501110082218
1101110076300,산청음료(주),1948110004183
1101110076300,롯데베르살리스엘라스토머스(주),2062110050365
1101110076300,데크항공(주),2101110061897
1101110077605,씨제이대한통운(주),1101110006167
1101110077605,삼해상사(주),1101110225254
1101110077605,한국복합물류(주),1101110853576
1101110077605,"CJ ENM CO., LTD.",1101111109134
1101110077605,씨제이올리브네트웍스(주),1101111138498
1101110077605,씨제이씨지브이(주),1101111673220
1101110077605,CJ제일제당(주),1101113748253
1101110077605,씨제이올리브영(주),1101117283974
1101110077605,씨제이포디플렉스(주),1601110287527
1101110077605,씨제이프레시웨이(주),1801110083442
1101110078819,지에스건설(주),1101110002694
1101110078819,(주)지에스글로벌,1101110031479
1101110078819,삼양통상(주),1101110033433
1101110078819,파르나스호텔(주),1101110411142
1101110078819,지에스엠비즈(주),1101111007023
1101110078819,지에스바이오(주),1101114303030
1101110078819,인천종합에너지(주),1201110348096
1101110078819,(주)피엘에스,1313110093131
1101110078819,GS파워(주),1341110074744
1101110078819,(주)지에스이앤알,1350110121570
1101110078819,(주)지에스동해전력,1447110019225
1101110078819,지에스이피에스(주),1650110004621
1101110078819,(주)지에스풍력발전,1745110004266
1101110078819,(주)지에스엔텍,1812110008699
1101110078819,(주)지에스포천그린에너지,2844110079755
1101110079817,(주)유니드,1101110275069
1101110079817,(주)이테크건설,1101110327555
1101110079817,(주)유니드글로벌상사,1101111072159
1101110079817,오씨아이파워(주),1101114984137
1101110079817,오씨아이(주),1746110000981
1101110079817,군장에너지(주),2111110014332
1101110079817,오씨아이에스이(주),2111110035867
1101110084915,대림씨엔에스(주),1101110061228
1101110084915,대림자동차공업(주),1101110227359
1101110084915,(주)대림코퍼레이션,1101111081093
1101110084915,(주)켐텍,1101114385731
1101110084915,청진이삼프로젝트(주),1101114478932
1101110084915,포천파워(주),2844110050771
1101110084915,대림에너지(주),2844110075258
1101110085450,현대건설(주),1101110007909
1101110085450,기아자동차(주),1101110037998
1101110085450,현대비앤지스틸(주),1101110065395
1101110085450,현대모비스(주),1101110215536
1101110085450,현대카드(주),1101110377203
1101110085450,현대캐피탈(주),1101110995378
1101110085450,현대첨단소재(주),1101111929102
1101110085450,현대엔지니어링(주),1101112153015
1101110085450,현대글로비스(주),1101112177388
1101110085450,현대커머셜(주),1101113646697
1101110085450,현대종합특수강(주),1101114505595
1101110085450,현대제철(주),1201110001743
1101110085450,(주)지아이티,1311110028900
1101110085450,현대오트론(주),1341110134001
1101110085450,에이치엘그린파워(주),1352110027542
1101110085450,현대트랜시스(주),1614110008562
1101110085450,현대에코에너지(주),1614110040506
1101110085450,그린에어(주),1650110026005
1101110085450,현대로템(주),1942110036336
1101110085541,동부대우전자(주),1101110546452
1101110085541,(주)대유에이텍,1115110000136
1101110085541,(주)위니아딤채,1648110015300
1101110085541,(주)대유글로벌,2001110408380
1101110085541,(주)대유에이피,2101110118854
1101110085541,(주)대유합금,2149110046170
1101110085583,디케이동신(주),1101113850959
1101110085583,동국알앤에스(주),1955110069249
1101110089816,세일개발(주),1511110027544
1101110089816,(주)세일엘앤씨,1648110055132
1101110090516,(주)파리크라상,1101110508311
1101110090516,(주)에스피씨지에프에스,1311110380946
1101110090516,에스피엘(주),1313110033129
1101110090516,(주)호남샤니,2001110007041
1101110090558,현대에너지솔루션(주),1101116265410
1101110090558,현대일렉트릭앤에너지시스템(주),1101116363850
1101110090558,현대건설기계(주),1101116363868
1101110090558,현대중공업파워시스템(주),1311110527233
1101110090558,현대코스모(주),1614110022364
1101110090558,현대케미칼(주),1614110031472
1101110090558,현대오씨아이(주),1614110036258
1101110090558,현대중공업지주(주),1701110638661
1101110090558,현대글로벌서비스(주),1801111065811
1101110090558,(주)현대미포조선,1812110000526
1101110090558,현대삼호중공업(주),2054110003915
1101110090558,현대오일터미널(주),2301110188027
1101110090558,현대중공업(주),2301110312741
1101110093552,훼미리식품(주),1101115303691
1101110093552,(주)크라운제과,1101116332590
1101110093552,해태제과식품(주),1615110044225
1101110099609,(주)제로투세븐,1101111871072
1101110099609,엠즈씨드(주),1101115149904
1101110099609,매일유업(주),1101116390770
1101110099609,엠즈푸드시스템(주),1313110123714
1101110101470,(주)티에스피,1101110932049
1101110101470,(주)케이이씨,1101113525750
1101110101909,(주)대농,1101110138572
1101110101909,(주)신영자산관리,1101110164692
1101110101909,(주)신영,1101110618178
1101110101909,(주)청주테크노폴리스,1501110116489
1101110104820,(주)사조대림,1101110042278
1101110104820,사조산업(주),1101110112328
1101110104820,사조씨푸드(주),1101110271596
1101110104820,(주)사조시스템즈,1101110335178
1101110104820,사조동아원(주),1244110000662
1101110104820,(주)삼아벤처,1543110007523
1101110104820,농업회사법인(주)사조원,2148110014856
1101110107105,무림캐피탈(주),1101114094035
1101110107105,무림에스피(주),1701110001082
1101110107105,무림P&P(주),1812110002548
1101110107105,무림페이퍼(주),1911110000782
1101110107105,무림파워텍(주),1911110010575
1101110107973,동아쏘시오홀딩스(주),1101110017990
1101110107973,용마로지스(주),1101110245369
1101110107973,동아에스티(주),1101115079713
1101110107973,동아제약(주),1101115079739
1101110107973,에스티팜(주),1545110039704
1101110107973,(주)동천수,1714110019799
1101110108484,(주)한진,1101110003668
1101110108484,(주)KAL호텔네트워크,1101112240169
1101110108484,한진칼(주),1101115197193
1101110108484,(주)진에어,1201110454976
1101110108484,(주)왕산레저개발,1201110587462
1101110108484,한진인천컨테이너터미널(주),1201110730821
1101110108484,평택컨테이너터미날(주),1313110054589
1101110109854,(주)녹십자셀,1101110889985
1101110109854,(주)녹십자헬스케어,1101112833584
1101110109854,(주)녹십자홀딩스,1345110000014
1101110109854,(주)녹십자엠에스,1345110076627
1101110109854,(주)녹십자웰빙,1345110083218
1101110109854,(주)녹십자랩셀,1345110172532
1101110109854,(주)녹십자지놈,1345110215100
1101110109854,농업회사법인인백팜(주),2052110026721
1101110111867,한일홀딩스(주),1101110040165
1101110111867,한일산업(주),1101110165880
1101110111867,한일시멘트(주),1101116799203
1101110111867,한일네트웍스(주),1201110175423
1101110111867,한일개발(주),1311110067289
1101110111867,(주)충무화학,1648110000434
1101110112328,(주)사조대림,1101110042278
1101110112328,(주)사조오양,1101110104820
1101110112328,사조씨푸드(주),1101110271596
1101110112328,(주)사조시스템즈,1101110335178
1101110112328,사조동아원(주),1244110000662
1101110112328,(주)삼아벤처,1543110007523
1101110112328,농업회사법인(주)사조원,2148110014856
1101110113384,(주)하츠,1156110003902
1101110116388,케이씨그린홀딩스,1101110155683
1101110116388,케이씨코트렐(주),1101114255463
1101110116388,케이씨에코물류(주),1101115481554
1101110116388,케이씨솔라앤에너지(주),1348110113837
1101110116388,케이씨그린에너지(주),1646110011683
1101110116388,부산신호태양광발전(주),1801110788969
1101110116388,케이씨환경서비스(주),2062110018123
1101110124521,유엔씨티(주),1101112770851
1101110124521,광양선박(주),2046110000497
1101110125719,대원교통(주),1101110159130
1101110125719,(주)평안운수,1115110005764
1101110125719,(주)대원운수,1152110029792
1101110125719,(주)경기버스,1154110000027
1101110125719,(주)대원고속,1342110000490
1101110125719,(주)대원버스,1342110057342
1101110125719,(주)경기고속,1344110000016
1101110128060,(주)동원약품,1701110029951
1101110129026,(주)서연탑메탈,1101110519003
1101110129026,(주)서연이화,1101115455476
1101110129026,(주)서연오토비전,1615110046148
1101110129026,(주)서연인테크,2149110006968
1101110129026,(주)서연씨엔에프,2301110268134
1101110129274,(주)파라다이스세가사미,1201110620056
1101110132871,(주)한유에너지,1101110294499
1101110137491,문배철강(주),1101110139190
1101110138168,대주중공업(주),1201110046161
1101110138168,대주이엔티(주),1201110051590
1101110138168,대연인터내셔널(주),1201110320185
1101110138168,대주정공(주),1243110010283
1101110138168,케이씨(주),2054110006068
1101110138168,한국알루미나(주),2054110015069
1101110138572,신영건설(주),1101110101909
1101110138572,(주)신영자산관리,1101110164692
1101110138572,(주)신영,1101110618178
1101110138572,(주)청주테크노폴리스,1501110116489
1101110139190,(주)엔아이스틸,1101110137491
1101110141301,(주)메리츠금융지주,1101114566406
1101110141301,메리츠캐피탈(주),1101114823450
1101110144347,(주)보성,2001110003205
1101110144347,해원에스티(주),2001110065213
1101110144347,해원엠에스씨(주),2013110025189
1101110145147,(주)농심,1101110057574
1101110145147,(주)메가마트,1101110222557
1101110145147,(주)뉴테라넥스,1101114688549
1101110145147,태경농산(주),1341110005814
1101110145147,(주)농심캐피탈,1801110607482
1101110145410,롯데쇼핑(주),1101110000086
1101110145410,롯데건설(주),1101110014764
1101110145410,(주)롯데푸드,1101110033722
