row,key,column,before,after,source
2680,한국남부발전(주),top_region,,부산,R3_사명교차전파
2681,한국남부발전(주),top_addr,,부산광역시 남구 문현금융로 40 부산국제금융센터,R3_사명교차전파
2681,한국남부발전(주),top_region,,부산,R3_사명교차전파
2682,한국남부발전(주),top_addr,,부산광역시 남구 문현금융로 40 부산국제금융센터,R3_사명교차전파
2682,한국남부발전(주),top_region,,부산,R3_사명교차전파
2683,한국남부발전(주),top_addr,,부산광역시 남구 문현금융로 40 부산국제금융센터,R3_사명교차전파
2683,한국남부발전(주),top_region,,부산,R3_사명교차전파
2684,한국서부발전(주),top_addr,,충청남도 태안군 태안읍 중앙로 285,R3_사명교차전파
2684,한국서부발전(주),top_region,,충남,R3_사명교차전파
2685,한국서부발전(주),top_addr,,충청남도 태안군 태안읍 중앙로 285,R3_사명교차전파
2685,한국서부발전(주),top_region,,충남,R3_사명교차전파
2686,한국서부발전(주),top_addr,,충청남도 태안군 태안읍 중앙로 285,R3_사명교차전파
2686,한국서부발전(주),top_region,,충남,R3_사명교차전파
2687,한국서부발전(주),top_addr,,충청남도 태안군 태안읍 중앙로 285,R3_사명교차전파
2687,한국서부발전(주),top_region,,충남,R3_사명교차전파
2688,한국서부발전(주),top_addr,,충청남도 태안군 태안읍 중앙로 285,R3_사명교차전파
2688,한국서부발전(주),top_region,,충남,R3_사명교차전파
2705,(주)현대홈쇼핑,top_addr,,ㆍ서울특별시 강동구 올림픽로70길 34,R3_사명교차전파
2705,(주)현대홈쇼핑,top_region,,서울,R3_사명교차전파
2706,(주)현대홈쇼핑,top_addr,,ㆍ서울특별시 강동구 올림픽로70길 34,R3_사명교차전파
2706,(주)현대홈쇼핑,top_region,,서울,R3_사명교차전파
2707,(주)현대홈쇼핑,top_addr,,ㆍ서울특별시 강동구 올림픽로70길 34,R3_사명교차전파
2707,(주)현대홈쇼핑,top_region,,서울,R3_사명교차전파
2708,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2708,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2709,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2709,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2710,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2710,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2711,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2711,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2712,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2712,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2713,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2713,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2714,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2714,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2715,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2715,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2716,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2716,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2717,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2717,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2718,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2718,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2719,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2719,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2720,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2720,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2721,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2721,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2722,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2722,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2723,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2723,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2724,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2724,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2725,(주)엔에스쇼핑,top_addr,,경기 성남시 분당구 판교로 228번길 15,R3_사명교차전파
2725,(주)엔에스쇼핑,top_region,,경기,R3_사명교차전파
2726,(주)케이티아이에스,top_addr,,서울시 영등포구 여의대로 14 KT빌딩 10층,R3_사명교차전파
2726,(주)케이티아이에스,top_region,,서울,R3_사명교차전파
2727,(주)케이티아이에스,top_addr,,서울시 영등포구 여의대로 14 KT빌딩 10층,R3_사명교차전파
2727,(주)케이티아이에스,top_region,,서울,R3_사명교차전파
2728,(주)케이티아이에스,top_addr,,서울시 영등포구 여의대로 14 KT빌딩 10층,R3_사명교차전파
2728,(주)케이티아이에스,top_region,,서울,R3_사명교차전파
2729,(주)케이티아이에스,top_addr,,서울시 영등포구 여의대로 14 KT빌딩 10층,R3_사명교차전파
2729,(주)케이티아이에스,top_region,,서울,R3_사명교차전파
2730,(주)케이티아이에스,top_addr,,서울시 영등포구 여의대로 14 KT빌딩 10층,R3_사명교차전파
2730,(주)케이티아이에스,top_region,,서울,R3_사명교차전파
2731,(주)케이티아이에스,top_addr,,서울시 영등포구 여의대로 14 KT빌딩 10층,R3_사명교차전파
2731,(주)케이티아이에스,top_region,,서울,R3_사명교차전파
2732,(주)케이티아이에스,top_addr,,서울시 영등포구 여의대로 14 KT빌딩 10층,R3_사명교차전파
2732,(주)케이티아이에스,top_region,,서울,R3_사명교차전파
2781,(주)코람코자산신탁,top_addr,,서울특별시 강남구 삼성로 511(삼성동 골든타워),R3_사명교차전파
2781,(주)코람코자산신탁,top_region,,서울,R3_사명교차전파
2782,(주)코람코자산신탁,top_addr,,서울특별시 강남구 삼성로 511(삼성동 골든타워),R3_사명교차전파
2782,(주)코람코자산신탁,top_region,,서울,R3_사명교차전파
2783,(주)코람코자산신탁,top_addr,,서울특별시 강남구 삼성로 511(삼성동 골든타워),R3_사명교차전파
2783,(주)코람코자산신탁,top_region,,서울,R3_사명교차전파
2784,(주)코람코자산신탁,top_addr,,서울특별시 강남구 삼성로 511(삼성동 골든타워),R3_사명교차전파
2784,(주)코람코자산신탁,top_region,,서울,R3_사명교차전파
2785,(주)코람코자산신탁,top_addr,,서울특별시 강남구 삼성로 511(삼성동 골든타워),R3_사명교차전파
2785,(주)코람코자산신탁,top_region,,서울,R3_사명교차전파
2788,대용무역(주),top_addr,,서울시 마포구 마포대로 19 1112층 (마포동 신화빌딩),R3_사명교차전파
2788,대용무역(주),top_region,,서울,R3_사명교차전파
2789,(주)종근당바이오,top_addr,,서울 서대문구 충정로 8,R3_사명교차전파
2789,(주)종근당바이오,top_region,,서울,R3_사명교차전파
2790,(주)종근당바이오,top_addr,,서울 서대문구 충정로 8,R3_사명교차전파
2790,(주)종근당바이오,top_region,,서울,R3_사명교차전파
2791,(주)종근당바이오,top_addr,,서울 서대문구 충정로 8,R3_사명교차전파
2791,(주)종근당바이오,top_region,,서울,R3_사명교차전파
2792,대신에프앤아이(주),top_addr,,서울특별시 중구 삼일대로 343 (저동1가 대신파이낸스센터),R3_사명교차전파
2792,대신에프앤아이(주),top_region,,서울,R3_사명교차전파
2794,현대알루미늄(주),top_addr,,충남 논산시 가야곡면 원앙로 503번길 117,R3_사명교차전파
2794,현대알루미늄(주),top_region,,충남,R3_사명교차전파
2795,현대알루미늄(주),top_addr,,충남 논산시 가야곡면 원앙로 503번길 117,R3_사명교차전파
2795,현대알루미늄(주),top_region,,충남,R3_사명교차전파
2796,현대알루미늄(주),top_addr,,충남 논산시 가야곡면 원앙로 503번길 117,R3_사명교차전파
2796,현대알루미늄(주),top_region,,충남,R3_사명교차전파
2956,보령컨슈머헬스케어 주식회사,top_addr,,대한민국 서울시,R3_사명교차전파
2956,보령컨슈머헬스케어 주식회사,top_region,,서울,R3_사명교차전파
2957,보령컨슈머헬스케어 주식회사,top_addr,,대한민국 서울시,R3_사명교차전파
2957,보령컨슈머헬스케어 주식회사,top_region,,서울,R3_사명교차전파
2961,모델솔루션(주),top_addr,,서울특별시 금천구,R3_사명교차전파
2961,모델솔루션(주),top_region,,서울,R3_사명교차전파
2981,(주)에코프로이노베이션,top_addr,,경북 포항시 북구 흥해읍,R3_사명교차전파
2981,(주)에코프로이노베이션,top_region,,경북,R3_사명교차전파
2982,(주)에코프로이노베이션,top_addr,,경북 포항시 북구 흥해읍,R3_사명교차전파
2982,(주)에코프로이노베이션,top_region,,경북,R3_사명교차전파
2983,(주)에코프로이노베이션,top_addr,,경북 포항시 북구 흥해읍,R3_사명교차전파
2983,(주)에코프로이노베이션,top_region,,경북,R3_사명교차전파
3013,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3013,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3014,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3014,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3015,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3015,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3016,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3016,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3017,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3017,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3018,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3018,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3019,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3019,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3020,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3020,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3021,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3021,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3022,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3022,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3023,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3023,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3024,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3024,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3025,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3025,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3026,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3026,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3027,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3027,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3028,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3028,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3029,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
3029,엘에스글로벌인코퍼레이티드(주),top_region,,경기,R3_사명교차전파
3030,엘에스글로벌인코퍼레이티드(주),top_addr,,경기도 군포시 산본동 1026-8번지 중산빌딩 5층,R3_사명교차전파
